Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
10	['ADV', 'DET', 'NOUN', 'VERB', 'PUNCT', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'ADJ', 'NOUN', 'SCONJ', 'VERB', 'AUX', 'DET', 'NOUN', 'SCONJ', 'VERB', 'DET', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'ADP', 'ADP', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'ADV', 'PRON', 'VERB', 'ADV', 'NOUN', 'PUNCT', 'AUX', 'VERB', 'ADV', 'ADV', 'DET', 'NOUN', 'PUNCT', 'ADP', 'ADV', 'DET', 'NOUN', 'AUX', 'ADJ', 'PUNCT', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT']	[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]	11	10	1	Realmente o produto funciona , estoura todas pipocas , a única coisa a pontuar é a dificuldade em temperar a pipoca , a dica que tem no manual de derreter manteiga e jogar por cima após o preparo resolve este detalhe , agora se usa somente sal , vai sentir muito pouco o tempero , no mais o produto é excelente , não desperdiça nenhum grão .
O	DET	0	12	0	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
produto	NOUN	0	12	1	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
é	AUX	0	12	2	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
de	ADP	0	12	3	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
ótima	ADJ	0	12	4	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
qualidade	NOUN	0	12	5	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
,	PUNCT	0	12	6	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
tamanho	NOUN	0	12	7	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
bom	ADJ	0	12	8	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
,	PUNCT	0	12	9	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
portátil	ADJ	1	12	10	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
e	CCONJ	0	12	11	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
leve	VERB	0	12	12	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
.	PUNCT	0	12	13	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
Foi	AUX	0	12	14	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
o	DET	0	12	15	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
unico	ADJ	1	12	16	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
modelo	NOUN	0	12	17	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
que	PRON	0	12	18	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
coube	VERB	1	12	19	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
no	ADP	0	12	20	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
meu	DET	0	12	21	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
quarto	NOUN	0	12	22	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
de	ADP	0	12	23	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
casal	NOUN	0	12	24	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
,	PUNCT	0	12	25	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
que	PRON	0	12	26	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
é	AUX	0	12	27	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
pequeno	ADJ	0	12	28	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
porque	SCONJ	0	12	29	0	O produto é de ótima qualidade , tamanho bom , portátil e leve . Foi o unico modelo que coube no meu quarto de casal , que é pequeno porque moro em apartamento . A unica coisa que nao nos agradou muito foi o fundo da altura mais alta , achamos muito duro para deixar um bebe dormindo , precisa ser forrado com algo ou um colchonete ( apesar da marca não recomendar ) .
