Token	POS-Tag	OOV	Id	Index	Documento
uma	DET	0	9	3	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
série	NOUN	0	9	4	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
formidável	ADJ	1	9	5	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
sobre	ADP	0	9	6	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
os	DET	0	9	7	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
emaranhados	NOUN	1	9	8	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
da	ADP	0	9	9	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
formação	NOUN	0	9	10	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
psicológica	ADJ	1	9	11	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
e	CCONJ	0	9	12	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
social	ADJ	0	9	13	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
do	ADP	0	9	14	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
indivíduo	NOUN	0	9	15	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
,	PUNCT	0	9	16	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
muito	ADV	0	9	17	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
bem	ADV	0	9	18	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
produzido	VERB	0	9	19	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
e	CCONJ	0	9	20	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
fiel	ADJ	0	9	21	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
ao	ADP	0	9	22	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
clássico	NOUN	0	9	23	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
do	ADP	0	9	24	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
mago	NOUN	1	9	25	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
do	ADP	0	9	26	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
cinema	NOUN	0	9	27	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
Alfred	PROPN	0	9	28	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
Hitchcock	PROPN	1	9	29	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
em	ADP	0	9	30	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
um	DET	0	9	31	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
Box	PROPN	0	9	32	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
muito	ADV	0	9	33	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
bonito	ADJ	0	9	34	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
esteticamente	ADV	1	9	35	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
e	CCONJ	0	9	36	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
por	ADP	0	9	37	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
um	DET	0	9	38	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
ótimo	ADJ	0	9	39	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
preço	NOUN	0	9	40	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
.	PUNCT	0	9	41	Excelente produto , uma série formidável sobre os emaranhados da formação psicológica e social do indivíduo , muito bem produzido e fiel ao clássico do mago do cinema Alfred Hitchcock em um Box muito bonito esteticamente e por um ótimo preço .
A	SCONJ	0	10	0	"A propagando nos levar crer que estamos comprando um produto de alta pressão . Pois além da potencia técnica ser 1750 Lbs o nome do Produto leva a grafia de "" 2200 que confunde completamente o consumidor leigo . Comparei as 1750lbs da Lavadora Wap com as 1750Lbs do concorrente ( TEKNE ) e fiquei surpreso com a diferença . Por isso não recomendo este produto ."
propagando	VERB	1	10	1	"A propagando nos levar crer que estamos comprando um produto de alta pressão . Pois além da potencia técnica ser 1750 Lbs o nome do Produto leva a grafia de "" 2200 que confunde completamente o consumidor leigo . Comparei as 1750lbs da Lavadora Wap com as 1750Lbs do concorrente ( TEKNE ) e fiquei surpreso com a diferença . Por isso não recomendo este produto ."
nos	PRON	0	10	2	"A propagando nos levar crer que estamos comprando um produto de alta pressão . Pois além da potencia técnica ser 1750 Lbs o nome do Produto leva a grafia de "" 2200 que confunde completamente o consumidor leigo . Comparei as 1750lbs da Lavadora Wap com as 1750Lbs do concorrente ( TEKNE ) e fiquei surpreso com a diferença . Por isso não recomendo este produto ."
